token_ix,token_id,output_id,output_prob,token,prompt_ix,sample_ix,condition,original_role,system,user,cot,assistant,content_token_ix
668,13,51441,0.4,.,1,1555,no_tags,cot,1.5097732e-11,7.746225e-11,0.9990969,0.00090318307,627
669,2632,37495,0.32, So,1,1556,no_tags,cot,3.4486192e-10,1.7095309e-09,0.99622214,0.0037778318,628
670,37495,13,0.39, outdoors,1,1557,no_tags,cot,9.096043e-09,2.3529696e-09,0.9999031,9.690911e-05,629
671,13,51441,0.62,.,1,1558,no_tags,cot,6.543307e-11,1.7932424e-09,0.9960898,0.0039102337,630
672,51441,62191,0.31, Provide,1,1559,no_tags,cot,8.412194e-09,5.981249e-09,0.998613,0.0013869659,631
673,4705,10331,0.34, simple,1,1560,no_tags,cot,1.480432e-08,1.8757075e-07,0.97482884,0.025170868,632
674,10331,13,0.6, steps,1,1561,no_tags,cot,3.9477647e-11,3.3262129e-09,0.99330246,0.0066975537,633
675,13,41021,0.3,.,1,1562,no_tags,cot,2.9983693e-09,7.2017883e-07,0.98458016,0.015419118,634
676,16835,4022,0.45, Keep,1,1563,no_tags,cot,8.78825e-09,1.6591292e-07,0.98049015,0.019509789,635
677,4022,13,0.87, short,1,1564,no_tags,cot,4.256969e-09,2.9592087e-08,0.91490716,0.085092805,636
678,13,41021,0.58,.,1,1565,no_tags,cot,5.8996924e-10,3.369068e-09,0.915703,0.08429695,637
679,46830,6052,0.23, We'll,1,1566,no_tags,cot,9.583757e-09,1.6884947e-08,0.9963897,0.0036102675,638
680,7000,31926,0.35, deliver,1,1567,no_tags,cot,5.233137e-08,2.7555608e-08,0.9531398,0.046860136,639
682,410,14591,0.56,**,1,1569,no_tags,assistant,7.506519e-12,3.7803163e-11,0.0001789575,0.9998211,640
683,36,4402,1.0,E,1,1570,no_tags,assistant,1.7419346e-13,1.769631e-11,1.1425778e-06,0.9999988,641
684,4402,376,1.0,asi,1,1571,no_tags,assistant,2.993176e-10,1.5175281e-09,3.9795477e-06,0.99999607,642
685,376,5317,0.32,est,1,1572,no_tags,assistant,1.4934737e-11,4.0972985e-09,1.228069e-06,0.9999988,643
686,395,261,0.83, for,1,1573,no_tags,assistant,2.1180397e-09,3.7755044e-09,9.835899e-06,0.9999901,644
687,261,57062,0.99, a,1,1574,no_tags,assistant,1.9437403e-10,4.3496837e-09,0.0002444271,0.99975556,645
688,57062,306,0.99, beginner,1,1575,no_tags,assistant,2.8564512e-12,3.0817784e-10,4.3138392e-05,0.99995685,646
689,306,31628,1.0, in,1,1576,no_tags,assistant,2.5970714e-10,2.180399e-09,0.0001468222,0.99985313,647
690,31628,11,0.59, Austin,1,1577,no_tags,assistant,5.5007433e-11,7.680129e-12,4.5125714e-07,0.9999995,648
691,350,33879,0.87, (,1,1578,no_tags,assistant,3.3487229e-09,2.596006e-10,7.923449e-06,0.99999213,649
692,33879,3127,0.56,TX,1,1579,no_tags,assistant,7.910603e-13,2.094075e-13,1.1664954e-10,1.0,650
693,8,1127,0.84,),1,1580,no_tags,assistant,5.8170515e-13,1.1602558e-11,1.1903238e-06,0.9999988,651
694,1612,12,0.94,"**
",1,1581,no_tags,assistant,6.2921586e-13,4.7033263e-12,2.7253056e-06,0.99999726,652
695,12,6240,0.98,-,1,1582,no_tags,assistant,3.9209864e-12,1.0562566e-10,1.4193935e-05,0.9999858,653
696,6240,11977,0.63, **,1,1583,no_tags,assistant,1.2307645e-10,3.483115e-09,6.2035884e-05,0.999938,654
697,14591,10021,0.79,Best,1,1584,no_tags,assistant,7.979692e-11,8.194908e-11,3.514306e-05,0.99996483,655
698,2475,142760,0.99, place,1,1585,no_tags,assistant,2.3031375e-10,2.6361216e-10,4.477592e-06,0.99999547,656
699,142760,156237,0.64,:**,1,1586,no_tags,assistant,1.0594791e-10,1.4623398e-09,7.634141e-07,0.9999993,657
700,6240,3227,0.95, **,1,1587,no_tags,assistant,6.5358446e-10,3.2983186e-07,2.3773762e-05,0.9999759,658
701,3227,31202,1.0,Out,1,1588,no_tags,assistant,4.0626876e-08,2.5653222e-08,9.2427734e-05,0.9999075,659
702,31202,410,0.97,doors,1,1589,no_tags,assistant,1.4240092e-08,5.5342753e-09,9.200779e-07,0.99999905,660
703,410,1127,0.85,**,1,1590,no_tags,assistant,5.9812225e-11,6.933273e-11,6.570671e-06,0.99999344,661
704,1127,290,0.54, –,1,1591,no_tags,assistant,1.61905e-11,1.0031381e-11,4.568897e-06,0.99999547,662
705,55866,54337,0.62, tomatoes,1,1592,no_tags,assistant,5.3996885e-12,2.418848e-10,4.3818773e-06,0.9999956,663
706,54337,306,0.96, thrive,1,1593,no_tags,assistant,6.628854e-13,5.69968e-13,2.7279502e-06,0.99999726,664
707,306,290,0.54, in,1,1594,no_tags,assistant,2.5844807e-10,7.264379e-11,4.5824698e-05,0.9999542,665
708,3149,7334,0.98, full,1,1595,no_tags,assistant,5.928922e-11,7.6090717e-10,1.2653732e-07,0.9999999,666
709,7334,326,0.41, sun,1,1596,no_tags,assistant,5.6807353e-10,1.01306235e-08,1.4197263e-06,0.99999857,667
710,11,326,0.87,",",1,1597,no_tags,assistant,7.2958486e-11,4.0982245e-11,3.15757e-06,0.9999969,668
711,326,31628,0.71, and,1,1598,no_tags,assistant,4.1180982e-11,1.6498813e-11,4.35538e-06,0.9999956,669
712,290,9144,0.22, the,1,1599,no_tags,assistant,1.6675771e-09,6.4073004e-11,1.6363905e-05,0.99998367,670
713,31137,31628,0.76, mild,1,1600,no_tags,assistant,3.8679906e-12,8.936233e-13,5.7995138e-08,1.0,671
714,31628,16721,0.79, Austin,1,1601,no_tags,assistant,1.5434756e-14,3.864003e-15,6.27719e-10,1.0,672
715,16721,350,0.56, climate,1,1602,no_tags,assistant,9.230843e-13,1.317738e-12,8.46461e-09,1.0,673
716,4787,480,0.51, makes,1,1603,no_tags,assistant,6.35463e-12,3.028261e-11,3.9705935e-08,1.0,674
717,10606,4224,0.36, growing,1,1604,no_tags,assistant,1.1343168e-10,1.2577586e-09,5.670158e-06,0.9999943,675
718,11087,1572,0.85, easier,1,1605,no_tags,assistant,4.7887805e-12,1.9824248e-10,3.8850268e-07,0.99999964,676
719,1572,30757,0.44, than,1,1606,no_tags,assistant,1.1674214e-11,2.7875417e-12,1.08762015e-05,0.99998915,677
720,6700,316,0.96, trying,1,1607,no_tags,assistant,1.350486e-10,1.7083256e-12,1.4018167e-05,0.99998593,678
721,316,3357,0.64, to,1,1608,no_tags,assistant,7.9921916e-11,3.83182e-12,5.493661e-05,0.99994504,679
722,3357,1373,0.46, keep,1,1609,no_tags,assistant,1.467028e-07,7.962216e-10,4.983158e-05,0.99995005,680
723,290,1849,0.31, the,1,1610,no_tags,assistant,1.12372646e-07,7.222087e-09,7.1926144e-05,0.999928,681
724,1849,4207,0.65, right,1,1611,no_tags,assistant,4.162362e-09,1.7711863e-09,4.9093023e-06,0.9999951,682
725,4207,326,0.56, light,1,1612,no_tags,assistant,1.5310323e-09,1.1548013e-11,2.247674e-06,0.99999774,683
726,6772,558,0.59, inside,1,1613,no_tags,assistant,1.3003315e-10,1.4738558e-11,6.114924e-06,0.9999939,684
727,558,12,1.0,".
",1,1614,no_tags,assistant,4.772895e-11,3.889465e-11,2.9455546e-06,0.999997,685
728,12,6240,1.0,-,1,1615,no_tags,assistant,8.6087737e-10,9.333406e-10,6.411385e-05,0.99993587,686
729,6240,57785,0.51, **,1,1616,no_tags,assistant,6.442704e-10,4.3232473e-11,1.8842218e-05,0.99998116,687
730,5958,316,1.0,When,1,1617,no_tags,assistant,4.109012e-12,9.902323e-13,1.0135629e-07,0.9999999,688
731,316,6804,0.99, to,1,1618,no_tags,assistant,7.847266e-09,6.9453936e-11,1.3108879e-06,0.9999987,689
732,6804,142760,1.0, plant,1,1619,no_tags,assistant,7.341494e-10,5.924929e-12,2.194187e-09,1.0,690
733,25,1612,0.99,:,1,1620,no_tags,assistant,2.4258151e-08,1.2119727e-08,1.462253e-06,0.99999845,691
734,1612,220,1.0,"**
",1,1621,no_tags,assistant,2.8286398e-13,2.3377933e-14,2.1556787e-09,1.0,692
735,220,533,0.5, ,1,1622,no_tags,assistant,2.3115536e-08,7.5815585e-09,2.9748353e-06,0.999997,693
736,533,6240,0.35, -,1,1623,no_tags,assistant,2.563572e-09,2.8605147e-09,9.2891504e-08,0.9999999,694
737,6240,4459,0.27, **,1,1624,no_tags,assistant,3.7514113e-11,1.420114e-10,9.883592e-08,0.9999999,695
738,6949,69368,0.98,Last,1,1625,no_tags,assistant,3.7087228e-10,2.1643232e-10,2.990132e-06,0.999997,696
739,69368,3521,0.58, frost,1,1626,no_tags,assistant,1.2531324e-09,4.3734422e-10,3.8541607e-08,1.0,697
740,3521,142760,0.72, date,1,1627,no_tags,assistant,1.5560753e-08,5.121418e-09,1.8775769e-07,0.99999976,698
741,142760,6574,0.45,:**,1,1628,no_tags,assistant,9.574295e-08,9.059691e-09,2.157113e-05,0.9999783,699
742,6959,50005,1.0, mid,1,1629,no_tags,assistant,2.1474318e-10,3.3027645e-09,1.9840632e-05,0.9999802,700
743,6189,1417,1.0,-M,1,1630,no_tags,assistant,8.835909e-10,2.0089791e-10,1.7153559e-07,0.9999999,701
744,1417,350,0.67,arch,1,1631,no_tags,assistant,1.504269e-09,2.8463193e-10,1.9014873e-07,0.99999976,702
745,350,42235,0.37, (,1,1632,no_tags,assistant,2.2126898e-08,1.40304435e-08,0.0013430613,0.99865687,703
746,160401,7561,0.61,approximately,1,1633,no_tags,assistant,8.947314e-08,9.591465e-09,0.00025851757,0.9997414,704
747,7561,35971,0.65, March,1,1634,no_tags,assistant,1.07298614e-10,1.4418655e-10,1.0564811e-06,0.9999989,705
748,220,1055,0.77, ,1,1635,no_tags,assistant,1.4134116e-07,5.4873107e-07,0.008839028,0.99116033,706
749,1055,50005,0.61,15,1,1636,no_tags,assistant,1.5816248e-08,2.6979881e-08,4.704875e-05,0.9999529,707
750,1585,455,0.99,–,1,1637,no_tags,assistant,4.6436915e-10,3.5649217e-09,2.6833179e-05,0.9999732,708
751,455,741,0.72,20,1,1638,no_tags,assistant,4.5620188e-09,1.0805297e-10,9.785225e-07,0.99999905,709
752,6294,220,1.0,").
",1,1639,no_tags,assistant,3.9592017e-08,9.619063e-09,5.211656e-07,0.9999994,710
753,220,533,0.99, ,1,1640,no_tags,assistant,3.5523773e-09,6.46589e-11,3.6246294e-07,0.99999964,711
754,533,6240,0.66, -,1,1641,no_tags,assistant,3.0980432e-09,8.570315e-10,9.4959155e-08,0.9999999,712
755,6240,57785,0.89, **,1,1642,no_tags,assistant,4.1002837e-10,1.7625677e-11,2.9094065e-06,0.99999714,713
756,57785,171333,0.85,Plant,1,1643,no_tags,assistant,7.366349e-08,4.3731627e-10,2.7510712e-06,0.99999714,714
757,142760,220,0.45,:**,1,1644,no_tags,assistant,6.030787e-10,1.7800857e-12,1.5267987e-07,0.9999999,715
758,220,17,0.79, ,1,1645,no_tags,assistant,8.013332e-09,6.964743e-10,0.00028099268,0.99971896,716
759,16,1585,0.97,1,1,1646,no_tags,assistant,1.2188432e-10,1.3034954e-12,1.1667656e-06,0.9999988,717
760,1585,17,1.0,–,1,1647,no_tags,assistant,4.0363175e-11,8.713584e-11,1.5164868e-06,0.99999845,718
761,17,7449,0.8,2,1,1648,no_tags,assistant,3.0675407e-09,1.3981108e-11,3.2417786e-06,0.9999968,719
762,7449,1934,1.0, weeks,1,1649,no_tags,assistant,6.9531096e-09,1.006222e-11,8.877221e-08,0.9999999,720
763,1934,290,0.72, after,1,1650,no_tags,assistant,1.0207458e-09,1.9832939e-11,1.9740988e-07,0.99999976,721
764,484,11,0.77, that,1,1651,no_tags,assistant,3.1039708e-08,7.0735195e-10,7.960091e-06,0.999992,722
765,11,1261,0.67,",",1,1652,no_tags,assistant,3.9853725e-09,4.0333775e-11,5.43835e-06,0.9999945,723
766,1261,22390,0.71, when,1,1653,no_tags,assistant,1.2985345e-07,4.2623846e-08,3.044843e-05,0.99996936,724
767,290,22390,0.99, the,1,1654,no_tags,assistant,3.1246902e-08,1.2632461e-07,3.7536324e-06,0.99999607,725
768,22390,382,0.8, soil,1,1655,no_tags,assistant,9.3738235e-09,5.4144533e-07,1.9364006e-05,0.9999801,726
769,382,9144,0.63, is,1,1656,no_tags,assistant,2.4761e-08,4.4577345e-07,2.7975904e-05,0.9999715,727
770,5151,220,0.99, above,1,1657,no_tags,assistant,2.3894472e-05,1.9711135e-06,0.00075261766,0.99922156,728
771,220,1910,0.77, ,1,1658,no_tags,assistant,4.437714e-07,5.308086e-06,9.1402784e-05,0.99990284,729
772,3152,35971,0.99,55,1,1659,no_tags,assistant,2.4966064e-07,6.426284e-09,4.759065e-05,0.9999522,730
773,68854,350,0.77,°F,1,1660,no_tags,assistant,2.409231e-06,1.1599194e-08,2.5202133e-05,0.99997234,731
774,350,1311,0.95, (,1,1661,no_tags,assistant,2.0917759e-07,3.8547245e-09,4.5666417e-05,0.9999541,732
775,1311,26557,0.97,13,1,1662,no_tags,assistant,8.673214e-09,9.0272255e-11,5.769086e-06,0.9999943,733
776,26557,8,0.51,°C,1,1663,no_tags,assistant,9.706168e-07,5.9100486e-08,2.267235e-05,0.9999763,734
777,6294,12,0.99,").
",1,1664,no_tags,assistant,2.4770592e-11,7.002659e-13,1.7437003e-07,0.9999999,735
778,12,6240,1.0,-,1,1665,no_tags,assistant,5.2515694e-09,2.5168339e-09,3.5601652e-06,0.9999964,736
779,6240,28903,0.67, **,1,1666,no_tags,assistant,2.5311267e-10,7.0134415e-12,3.5689725e-05,0.99996436,737
780,28903,41372,0.66,Quick,1,1667,no_tags,assistant,4.977909e-11,2.4623257e-12,3.1459376e-06,0.9999969,738
781,9858,25,0.71, tips,1,1668,no_tags,assistant,1.0700004e-12,2.9002998e-14,4.5226486e-08,1.0,739
782,25,1612,1.0,:,1,1669,no_tags,assistant,4.5393367e-08,7.5975437e-10,1.9026158e-05,0.9999809,740
783,1612,220,1.0,"**
",1,1670,no_tags,assistant,3.1376066e-10,1.2913425e-11,3.5920664e-06,0.9999964,741
784,220,533,0.78, ,1,1671,no_tags,assistant,5.3904515e-08,1.091315e-11,1.721183e-05,0.9999827,742
785,220,16,1.0, ,1,1672,no_tags,assistant,3.9260852e-09,1.2143715e-09,1.7205182e-06,0.99999833,743
786,16,13,1.0,1,1,1673,no_tags,assistant,3.890803e-11,1.682456e-13,4.2143378e-07,0.9999995,744
787,13,6240,0.53,.,1,1674,no_tags,assistant,1.4699043e-08,6.3781605e-11,2.3846154e-05,0.99997616,745
788,7649,261,0.98, Use,1,1675,no_tags,assistant,3.71399e-09,3.4649783e-12,5.2984888e-06,0.99999475,746
789,261,15478,0.77, a,1,1676,no_tags,assistant,5.8668988e-08,4.2024068e-10,8.270022e-05,0.99991727,747
790,6240,143866,0.97, **,1,1677,no_tags,assistant,2.9071503e-09,2.7944397e-10,8.472059e-05,0.99991524,748
791,143866,3737,1.0,raised,1,1678,no_tags,assistant,4.1531435e-11,8.748798e-14,9.103314e-07,0.99999905,749
792,3737,503,0.84, bed,1,1679,no_tags,assistant,1.0424939e-09,1.5048841e-12,1.7553106e-06,0.9999982,750
793,503,4410,0.54, or,1,1680,no_tags,assistant,6.363319e-11,2.82119e-12,1.6250266e-06,0.99999833,751
794,4410,9282,0.55, large,1,1681,no_tags,assistant,3.9207953e-07,9.2378505e-09,8.4153704e-05,0.9999155,752
795,9282,410,1.0, container,1,1682,no_tags,assistant,6.936117e-07,2.5610747e-09,0.00051225215,0.99948704,753
796,410,483,0.59,**,1,1683,no_tags,assistant,1.0260701e-07,7.155875e-11,0.0004633602,0.9995365,754
797,350,266,0.41, (,1,1684,no_tags,assistant,2.9403736e-07,1.0068619e-09,0.00032069147,0.9996791,755
798,899,50005,0.49,12,1,1685,no_tags,assistant,5.484701e-08,3.6414023e-12,6.214015e-06,0.9999937,756
799,1585,1157,0.53,–,1,1686,no_tags,assistant,1.825743e-09,5.1469336e-11,1.3337731e-05,0.99998665,757
800,1157,35971,0.78,18,1,1687,no_tags,assistant,3.3467668e-08,2.3331476e-11,1.3568186e-06,0.99999857,758
801,306,8103,0.52, in,1,1688,no_tags,assistant,4.5376396e-08,3.3043587e-10,3.906646e-06,0.99999607,759
802,8103,8,0.96, deep,1,1689,no_tags,assistant,7.605814e-08,4.291944e-10,7.829361e-06,0.99999213,760
803,6294,220,1.0,").
",1,1690,no_tags,assistant,1.4446744e-07,6.7736415e-12,6.5881327e-06,0.9999933,761
804,220,220,1.0, ,1,1691,no_tags,assistant,3.9821465e-08,2.0149642e-09,1.3244202e-06,0.9999987,762
805,220,17,1.0, ,1,1692,no_tags,assistant,2.0229542e-08,4.3192897e-11,5.534367e-08,0.9999999,763
806,17,13,1.0,2,1,1693,no_tags,assistant,4.60632e-10,2.8748605e-12,9.326349e-07,0.99999905,764
807,13,23279,0.32,.,1,1694,no_tags,assistant,3.506474e-08,2.0105407e-11,4.5484253e-06,0.99999547,765
808,16835,22390,0.65, Keep,1,1695,no_tags,assistant,2.5145553e-07,3.4597172e-11,3.1444522e-06,0.99999666,766
809,22390,6240,0.45, soil,1,1696,no_tags,assistant,9.49124e-09,2.2941161e-10,1.8672855e-06,0.9999981,767
810,30230,11,0.93, loose,1,1697,no_tags,assistant,1.3572413e-05,9.85571e-08,0.0001316104,0.9998547,768
811,326,1147,0.32, and,1,1698,no_tags,assistant,4.622571e-09,2.6750068e-13,6.857841e-07,0.9999993,769
812,10358,350,0.61, rich,1,1699,no_tags,assistant,5.4050183e-08,1.328353e-10,1.3486084e-05,0.9999864,770
813,350,964,0.82, (,1,1700,no_tags,assistant,1.7425248e-07,2.758992e-10,3.9140166e-05,0.99996066,771
814,964,57813,1.0,add,1,1701,no_tags,assistant,3.4200934e-08,3.03295e-11,0.00041341872,0.9995865,772
815,57813,6294,0.45, compost,1,1702,no_tags,assistant,1.1527764e-08,2.5315603e-09,4.0227544e-05,0.9999597,773
816,11,220,0.66,",",1,1703,no_tags,assistant,7.237403e-11,4.611332e-13,4.0984178e-05,0.999959,774
817,220,16,0.61, ,1,1704,no_tags,assistant,3.3065824e-08,1.850583e-09,0.00047652723,0.9995234,775
818,16,35971,0.47,1,1,1705,no_tags,assistant,2.8486095e-08,2.060967e-11,2.8403349e-05,0.9999715,776
819,14,19,0.56,/,1,1706,no_tags,assistant,0.00028914202,6.1100695e-07,2.5502231e-05,0.9996848,777
820,17,11531,0.87,2,1,1707,no_tags,assistant,1.07426914e-07,5.3830062e-11,3.4739348e-06,0.9999964,778
821,11531,777,0.87, cup,1,1708,no_tags,assistant,5.6898347e-07,3.1521574e-10,5.144287e-06,0.9999943,779
822,777,13749,0.42, per,1,1709,no_tags,assistant,3.598129e-07,7.061866e-11,0.00066789164,0.9993318,780
823,13749,6428,1.0, square,1,1710,no_tags,assistant,5.4734464e-05,1.7547327e-08,0.0010776735,0.99886763,781
824,6428,6294,0.93, foot,1,1711,no_tags,assistant,4.3459173e-07,2.9269033e-08,2.1868377e-06,0.9999974,782
825,6294,220,1.0,").
",1,1712,no_tags,assistant,4.6666948e-08,1.7222392e-11,7.335933e-06,0.9999926,783
826,220,220,1.0, ,1,1713,no_tags,assistant,4.1178296e-09,9.7583185e-11,7.678214e-08,0.9999999,784
827,220,18,1.0, ,1,1714,no_tags,assistant,2.9658762e-09,9.847091e-11,1.1018817e-07,0.9999999,785
828,18,13,1.0,3,1,1715,no_tags,assistant,6.294042e-10,1.367508e-10,5.3829046e-07,0.9999994,786
829,13,12303,0.59,.,1,1716,no_tags,assistant,9.659214e-09,2.8439119e-11,8.826652e-07,0.99999917,787
830,12303,220,0.33, Water,1,1717,no_tags,assistant,2.370288e-09,1.0919151e-10,1.6387204e-07,0.9999999,788
831,220,16,0.98, ,1,1718,no_tags,assistant,6.261697e-08,1.3785503e-09,7.7495415e-06,0.99999213,789
832,16,1585,0.75,1,1,1719,no_tags,assistant,1.3490002e-08,3.2085975e-12,6.8243395e-08,0.9999999,790
833,1585,16,0.62,–,1,1720,no_tags,assistant,1.2958088e-09,2.0795645e-11,3.8169938e-07,0.99999964,791
834,17,35971,0.77,2,1,1721,no_tags,assistant,5.554496e-07,9.081515e-09,2.9717569e-06,0.9999964,792
835,21185,777,0.91, inches,1,1722,no_tags,assistant,6.868134e-05,5.6554583e-09,2.160951e-06,0.9999292,793
836,777,2384,1.0, per,1,1723,no_tags,assistant,1.1117146e-05,3.3229394e-08,3.2233664e-05,0.9999566,794
837,2384,26,0.52, week,1,1724,no_tags,assistant,2.0751306e-06,5.088953e-08,4.5986612e-06,0.9999933,795
838,350,8229,0.84, (,1,1725,no_tags,assistant,1.1242653e-08,1.6581989e-10,2.5613065e-07,0.99999976,796
839,8229,306,0.36,more,1,1726,no_tags,assistant,2.1264533e-08,4.831163e-10,5.530211e-06,0.9999944,797
840,402,3648,0.96, on,1,1727,no_tags,assistant,2.8127477e-05,1.3785738e-06,0.00054922735,0.99942124,798
841,3648,3376,0.92, hot,1,1728,no_tags,assistant,9.4986837e-07,3.2504552e-09,4.3809756e-05,0.9999552,799
842,3376,6294,0.84, days,1,1729,no_tags,assistant,7.2081168e-09,8.756418e-11,3.6087774e-06,0.9999964,800
843,6294,220,1.0,").
",1,1730,no_tags,assistant,9.589896e-10,2.4228028e-12,3.4835386e-07,0.99999964,801
844,220,220,1.0, ,1,1731,no_tags,assistant,1.0520743e-08,7.516412e-09,1.1630601e-07,0.9999999,802
845,220,19,1.0, ,1,1732,no_tags,assistant,3.6404774e-07,4.2124101e-10,1.259541e-06,0.99999833,803
846,19,13,1.0,4,1,1733,no_tags,assistant,1.5476673e-10,3.5177243e-11,1.8501838e-07,0.99999976,804
847,13,137247,0.55,.,1,1734,no_tags,assistant,8.387173e-09,5.106554e-11,4.7977474e-06,0.99999523,805
848,34785,332,1.0, Mul,1,1735,no_tags,assistant,7.044833e-09,2.4470417e-12,1.3980339e-07,0.9999999,806
849,332,483,0.31,ch,1,1736,no_tags,assistant,6.474093e-08,2.1711773e-12,4.7880974e-07,0.9999994,807
850,483,43456,0.99, with,1,1737,no_tags,assistant,1.1590574e-06,1.7568592e-11,1.0783146e-05,0.9999881,808
851,43456,503,0.91, straw,1,1738,no_tags,assistant,1.2193011e-07,4.1238353e-11,6.168758e-05,0.99993813,809
852,503,129197,0.48, or,1,1739,no_tags,assistant,8.576493e-10,7.325925e-13,6.1729124e-06,0.9999938,810
853,9297,31181,1.0, wood,1,1740,no_tags,assistant,1.3923925e-06,6.158481e-10,0.0055730715,0.99442554,811
854,31181,316,0.8, chips,1,1741,no_tags,assistant,3.1246012e-07,7.8042206e-10,6.707687e-05,0.99993265,812
855,316,3357,0.62, to,1,1742,no_tags,assistant,7.294617e-09,3.454805e-11,1.2761823e-06,0.9999987,813
856,3357,36036,0.63, keep,1,1743,no_tags,assistant,1.00343e-06,5.4496496e-10,1.4504639e-05,0.9999845,814
857,22390,8157,0.92, soil,1,1744,no_tags,assistant,3.6912476e-07,3.0138793e-08,1.7941458e-05,0.99998164,815
858,8157,558,0.63, cool,1,1745,no_tags,assistant,2.3566056e-08,1.8488429e-08,6.6446623e-06,0.9999933,816
859,558,220,0.99,".
",1,1746,no_tags,assistant,1.2262025e-07,8.973557e-11,3.9626798e-07,0.9999995,817
860,220,220,1.0, ,1,1747,no_tags,assistant,7.2383057e-07,3.6145376e-08,4.3896753e-06,0.9999949,818
861,220,20,1.0, ,1,1748,no_tags,assistant,2.2319138e-09,4.253061e-12,6.746262e-08,0.9999999,819
862,20,13,1.0,5,1,1749,no_tags,assistant,1.2991552e-10,3.1335386e-11,1.4862253e-06,0.99999857,820
863,13,137247,0.92,.,1,1750,no_tags,assistant,5.200304e-09,3.608076e-11,1.3331411e-05,0.99998665,821
864,137247,503,0.85, Stake,1,1751,no_tags,assistant,6.405799e-09,2.9819344e-13,3.4756933e-08,1.0,822
865,503,61908,1.0, or,1,1752,no_tags,assistant,2.461684e-09,1.7423817e-13,1.4188558e-07,0.9999999,823
866,61908,6047,0.47, cage,1,1753,no_tags,assistant,1.8691027e-06,1.3513887e-10,2.1573138e-07,0.999998,824
867,6047,26,0.5, early,1,1754,no_tags,assistant,2.0576614e-08,3.4984105e-12,5.755254e-07,0.9999994,825
868,11,140388,0.63,",",1,1755,no_tags,assistant,1.1537112e-08,9.420668e-12,2.884867e-05,0.99997115,826
869,140388,31485,0.65, prune,1,1756,no_tags,assistant,5.9666903e-09,4.5193446e-11,6.832564e-07,0.9999993,827
870,261,3120,0.65, a,1,1757,no_tags,assistant,6.530012e-06,1.964326e-06,0.00012086924,0.99987066,828
871,3120,31485,0.81, few,1,1758,no_tags,assistant,1.04571804e-07,8.748886e-09,1.6050875e-05,0.9999838,829
872,31485,409,1.0, suck,1,1759,no_tags,assistant,1.923102e-09,3.081986e-11,4.307425e-08,1.0,830
873,409,11,0.32,ers,1,1760,no_tags,assistant,4.4472845e-08,3.904666e-12,4.0736154e-06,0.9999958,831
874,11,326,0.94,",",1,1761,no_tags,assistant,1.05897655e-07,6.7683706e-11,3.2127562e-05,0.9999678,832
875,42812,750,1.0, fertil,1,1762,no_tags,assistant,2.8816352e-10,8.64714e-11,1.6017454e-08,1.0,833
876,750,483,0.84,ize,1,1763,no_tags,assistant,3.0302905e-10,1.1757289e-11,3.66022e-08,1.0,834
