token_ix,token_id,output_id,output_prob,token,prompt_ix,sample_ix,condition,original_role,system,user,cot,assistant,layer_ix,content_token_ix
693,8,1127,0.84,),1,1580,no_tags,assistant,1.651038e-14,6.248376e-14,8.848804e-08,0.9999999,16,651
694,1612,12,0.94,"**
",1,1581,no_tags,assistant,1.1543786e-13,8.617365e-14,1.0288661e-06,0.9999989,16,652
695,12,6240,0.98,-,1,1582,no_tags,assistant,2.6208306e-14,9.560784e-13,6.5613256e-07,0.9999993,16,653
696,6240,11977,0.63, **,1,1583,no_tags,assistant,1.6715395e-12,7.255053e-11,7.9094133e-07,0.99999917,16,654
697,14591,10021,0.79,Best,1,1584,no_tags,assistant,1.5631902e-11,1.9116729e-11,1.0282206e-06,0.9999989,16,655
698,2475,142760,0.99, place,1,1585,no_tags,assistant,2.062314e-12,3.9524725e-12,2.6239496e-07,0.99999976,16,656
699,142760,156237,0.64,:**,1,1586,no_tags,assistant,3.0209165e-11,7.699232e-11,1.359038e-07,0.9999999,16,657
700,6240,3227,0.95, **,1,1587,no_tags,assistant,6.93146e-11,2.3700881e-08,9.735547e-07,0.99999905,16,658
701,3227,31202,1.0,Out,1,1588,no_tags,assistant,6.7148787e-10,5.5156235e-10,1.1836195e-05,0.9999882,16,659
702,31202,410,0.97,doors,1,1589,no_tags,assistant,3.3998398e-11,1.722932e-11,1.117627e-08,1.0,16,660
703,410,1127,0.85,**,1,1590,no_tags,assistant,1.16075205e-11,3.217308e-13,8.4207954e-07,0.99999917,16,661
704,1127,290,0.54, –,1,1591,no_tags,assistant,7.981149e-13,2.6848833e-13,3.0981698e-07,0.99999964,16,662
705,55866,54337,0.62, tomatoes,1,1592,no_tags,assistant,9.328967e-14,7.7546324e-11,4.4414456e-08,1.0,16,663
706,54337,306,0.96, thrive,1,1593,no_tags,assistant,4.175197e-14,2.7907621e-13,6.897149e-08,0.9999999,16,664
707,306,290,0.54, in,1,1594,no_tags,assistant,5.282568e-12,2.3201994e-11,8.6044145e-07,0.99999917,16,665
708,3149,7334,0.98, full,1,1595,no_tags,assistant,1.262232e-11,1.4028525e-09,9.493416e-08,0.9999999,16,666
709,7334,326,0.41, sun,1,1596,no_tags,assistant,5.3295096e-10,3.222823e-07,2.8261925e-06,0.9999969,16,667
710,11,326,0.87,",",1,1597,no_tags,assistant,1.7998988e-11,4.646992e-12,7.196194e-08,0.9999999,16,668
711,326,31628,0.71, and,1,1598,no_tags,assistant,3.8530117e-12,1.2439944e-12,6.04335e-07,0.9999994,16,669
712,290,9144,0.22, the,1,1599,no_tags,assistant,1.5434001e-10,7.4564376e-11,1.0889548e-05,0.99998915,16,670
713,31137,31628,0.76, mild,1,1600,no_tags,assistant,4.6653734e-13,9.452013e-14,2.2181647e-08,1.0,16,671
714,31628,16721,0.79, Austin,1,1601,no_tags,assistant,1.1972327e-13,3.2722886e-15,1.2545941e-08,1.0,16,672
715,16721,350,0.56, climate,1,1602,no_tags,assistant,1.6780702e-12,1.8065773e-12,1.2667563e-08,1.0,16,673
716,4787,480,0.51, makes,1,1603,no_tags,assistant,3.1553607e-12,4.0907226e-12,1.6683368e-08,1.0,16,674
717,10606,4224,0.36, growing,1,1604,no_tags,assistant,3.3111895e-09,9.819276e-09,1.6561025e-05,0.99998343,16,675
718,11087,1572,0.85, easier,1,1605,no_tags,assistant,1.8804e-12,7.623781e-12,1.0656119e-07,0.9999999,16,676
719,1572,30757,0.44, than,1,1606,no_tags,assistant,5.5049285e-12,8.152404e-13,4.253908e-06,0.9999957,16,677
720,6700,316,0.96, trying,1,1607,no_tags,assistant,5.641414e-12,1.2077419e-13,3.7257298e-06,0.9999963,16,678
721,316,3357,0.64, to,1,1608,no_tags,assistant,4.490626e-12,3.770552e-13,4.388171e-06,0.9999956,16,679
722,3357,1373,0.46, keep,1,1609,no_tags,assistant,6.444799e-09,6.0486693e-10,6.966925e-06,0.99999297,16,680
723,290,1849,0.31, the,1,1610,no_tags,assistant,7.694853e-09,1.9110433e-09,1.682341e-05,0.9999832,16,681
724,1849,4207,0.65, right,1,1611,no_tags,assistant,1.10939334e-10,1.4400964e-10,4.4338535e-07,0.9999995,16,682
725,4207,326,0.56, light,1,1612,no_tags,assistant,2.784167e-10,4.6066514e-12,4.8371334e-07,0.9999995,16,683
726,6772,558,0.59, inside,1,1613,no_tags,assistant,2.2569354e-11,1.7625532e-12,4.7397853e-06,0.99999523,16,684
727,558,12,1.0,".
",1,1614,no_tags,assistant,7.392615e-13,5.6200026e-14,9.9541396e-08,0.9999999,16,685
728,12,6240,1.0,-,1,1615,no_tags,assistant,3.391686e-10,1.16967365e-11,2.329944e-05,0.99997675,16,686
729,6240,57785,0.51, **,1,1616,no_tags,assistant,2.01391e-10,2.070305e-11,1.5204228e-06,0.99999845,16,687
730,5958,316,1.0,When,1,1617,no_tags,assistant,1.1531833e-12,1.00629974e-13,2.0692454e-08,1.0,16,688
731,316,6804,0.99, to,1,1618,no_tags,assistant,1.5191354e-08,9.6574734e-11,6.6404795e-07,0.9999993,16,689
732,6804,142760,1.0, plant,1,1619,no_tags,assistant,2.5749988e-10,2.9995854e-12,2.309184e-09,1.0,16,690
733,25,1612,0.99,:,1,1620,no_tags,assistant,2.1046944e-08,1.3734299e-08,1.0160651e-05,0.99998975,16,691
734,1612,220,1.0,"**
",1,1621,no_tags,assistant,4.7938497e-14,2.031477e-15,5.489422e-09,1.0,16,692
735,220,533,0.5, ,1,1622,no_tags,assistant,2.9970382e-09,3.5202845e-09,4.350733e-07,0.9999995,16,693
736,533,6240,0.35, -,1,1623,no_tags,assistant,3.640073e-11,4.8972635e-11,1.7646745e-08,1.0,16,694
737,6240,4459,0.27, **,1,1624,no_tags,assistant,1.3305257e-11,5.5493686e-11,3.2205545e-08,1.0,16,695
738,6949,69368,0.98,Last,1,1625,no_tags,assistant,1.2067375e-11,2.6495882e-11,1.2040506e-06,0.9999988,16,696
739,69368,3521,0.58, frost,1,1626,no_tags,assistant,1.912774e-10,1.5675668e-10,5.8935512e-08,1.0,16,697
740,3521,142760,0.72, date,1,1627,no_tags,assistant,2.0254238e-09,2.1699295e-10,3.7420955e-07,0.99999964,16,698
741,142760,6574,0.45,:**,1,1628,no_tags,assistant,2.5113776e-09,3.0326744e-10,1.6733706e-05,0.9999833,16,699
742,6959,50005,1.0, mid,1,1629,no_tags,assistant,3.977869e-12,5.2914747e-12,1.9306597e-05,0.9999807,16,700
743,6189,1417,1.0,-M,1,1630,no_tags,assistant,5.0355336e-12,1.258266e-11,3.7836536e-08,1.0,16,701
744,1417,350,0.67,arch,1,1631,no_tags,assistant,1.8238092e-11,6.057221e-13,2.3053133e-07,0.99999976,16,702
745,350,42235,0.37, (,1,1632,no_tags,assistant,4.74685e-10,6.865958e-11,0.00027573013,0.9997242,16,703
746,160401,7561,0.61,approximately,1,1633,no_tags,assistant,6.7168373e-09,2.9926478e-10,0.00014219614,0.9998578,16,704
747,7561,35971,0.65, March,1,1634,no_tags,assistant,1.0958649e-11,5.2628834e-12,3.1699099e-06,0.9999968,16,705
748,220,1055,0.77, ,1,1635,no_tags,assistant,8.204777e-08,4.3483585e-08,0.014064453,0.98593545,16,706
749,1055,50005,0.61,15,1,1636,no_tags,assistant,2.0595699e-10,2.5941407e-11,5.8653037e-05,0.99994135,16,707
750,1585,455,0.99,–,1,1637,no_tags,assistant,3.7676798e-10,1.1670971e-10,0.00014999337,0.99985003,16,708
751,455,741,0.72,20,1,1638,no_tags,assistant,3.693777e-10,2.0593401e-12,5.1513107e-06,0.9999949,16,709
752,6294,220,1.0,").
",1,1639,no_tags,assistant,1.4864171e-10,2.8253422e-11,6.831203e-08,0.9999999,16,710
753,220,533,0.99, ,1,1640,no_tags,assistant,2.0827297e-10,3.4072595e-11,9.618944e-08,0.9999999,16,711
754,533,6240,0.66, -,1,1641,no_tags,assistant,5.845325e-11,2.5146711e-11,6.2078044e-08,0.9999999,16,712
755,6240,57785,0.89, **,1,1642,no_tags,assistant,3.760946e-11,3.0007284e-12,4.8415274e-07,0.9999995,16,713
756,57785,171333,0.85,Plant,1,1643,no_tags,assistant,1.142736e-08,4.9420384e-10,2.9232372e-06,0.999997,16,714
757,142760,220,0.45,:**,1,1644,no_tags,assistant,1.9825609e-10,3.0259587e-13,3.7145645e-07,0.99999964,16,715
758,220,17,0.79, ,1,1645,no_tags,assistant,5.789963e-08,5.0967546e-09,0.00012988225,0.99987006,16,716
759,16,1585,0.97,1,1,1646,no_tags,assistant,4.7815263e-10,9.342749e-12,1.0813193e-06,0.9999989,16,717
760,1585,17,1.0,–,1,1647,no_tags,assistant,5.6705612e-11,7.995019e-11,2.5056656e-06,0.9999975,16,718
761,17,7449,0.8,2,1,1648,no_tags,assistant,1.0463071e-08,6.965059e-12,1.8437788e-06,0.9999981,16,719
762,7449,1934,1.0, weeks,1,1649,no_tags,assistant,1.5573989e-09,2.2089897e-12,1.4321076e-07,0.9999999,16,720
763,1934,290,0.72, after,1,1650,no_tags,assistant,6.006722e-11,1.827193e-12,5.8653587e-08,1.0,16,721
764,484,11,0.77, that,1,1651,no_tags,assistant,2.5701238e-10,3.1376533e-12,9.7789e-07,0.99999905,16,722
765,11,1261,0.67,",",1,1652,no_tags,assistant,1.3101735e-09,1.43718995e-11,4.2049746e-06,0.9999958,16,723
766,1261,22390,0.71, when,1,1653,no_tags,assistant,3.1638734e-08,2.9165932e-08,4.48143e-05,0.9999552,16,724
767,290,22390,0.99, the,1,1654,no_tags,assistant,1.1138945e-07,1.3011201e-05,3.8732334e-05,0.99994814,16,725
768,22390,382,0.8, soil,1,1655,no_tags,assistant,1.7255836e-09,2.2574005e-08,1.9583007e-05,0.99998045,16,726
769,382,9144,0.63, is,1,1656,no_tags,assistant,9.605754e-09,2.1217243e-08,6.3243424e-05,0.9999367,16,727
770,5151,220,0.99, above,1,1657,no_tags,assistant,1.6629317e-06,2.4302085e-07,0.0002258326,0.99977225,16,728
771,220,1910,0.77, ,1,1658,no_tags,assistant,3.9296765e-08,1.481722e-06,1.1525292e-05,0.999987,16,729
772,3152,35971,0.99,55,1,1659,no_tags,assistant,5.84818e-09,1.5860883e-10,6.7881665e-06,0.9999932,16,730
773,68854,350,0.77,°F,1,1660,no_tags,assistant,2.8107553e-07,8.111226e-10,9.22864e-06,0.99999046,16,731
774,350,1311,0.95, (,1,1661,no_tags,assistant,2.4159103e-08,3.1581698e-10,1.8878802e-05,0.99998105,16,732
775,1311,26557,0.97,13,1,1662,no_tags,assistant,1.514566e-08,3.9029685e-10,3.9607e-05,0.9999604,16,733
776,26557,8,0.51,°C,1,1663,no_tags,assistant,9.8346774e-08,1.5931393e-09,6.116772e-06,0.9999938,16,734
777,6294,12,0.99,").
",1,1664,no_tags,assistant,1.5983508e-13,1.0237852e-14,3.182378e-08,1.0,16,735
778,12,6240,1.0,-,1,1665,no_tags,assistant,2.7465075e-09,2.3571778e-10,1.2607815e-06,0.9999987,16,736
779,6240,28903,0.67, **,1,1666,no_tags,assistant,2.0244677e-11,4.2682004e-12,2.1010835e-06,0.99999785,16,737
780,28903,41372,0.66,Quick,1,1667,no_tags,assistant,9.2413984e-12,3.1529115e-12,2.3865397e-07,0.99999976,16,738
781,9858,25,0.71, tips,1,1668,no_tags,assistant,1.3247918e-12,9.107823e-14,1.557005e-08,1.0,16,739
782,25,1612,1.0,:,1,1669,no_tags,assistant,7.95585e-09,7.714911e-10,7.10262e-06,0.99999285,16,740
783,1612,220,1.0,"**
",1,1670,no_tags,assistant,1.5542002e-10,1.523327e-12,1.3270576e-06,0.9999987,16,741
784,220,533,0.78, ,1,1671,no_tags,assistant,6.190915e-08,8.55627e-12,4.0867366e-05,0.9999591,16,742
785,220,16,1.0, ,1,1672,no_tags,assistant,9.384248e-10,2.728509e-10,8.847198e-07,0.99999917,16,743
786,16,13,1.0,1,1,1673,no_tags,assistant,9.370597e-12,4.56421e-15,2.785269e-07,0.99999976,16,744
787,13,6240,0.53,.,1,1674,no_tags,assistant,1.5137743e-09,2.200133e-11,8.846322e-06,0.9999912,16,745
788,7649,261,0.98, Use,1,1675,no_tags,assistant,3.9748155e-10,8.957338e-13,2.3599962e-06,0.9999976,16,746
789,261,15478,0.77, a,1,1676,no_tags,assistant,1.7846558e-08,1.3874875e-10,7.982069e-05,0.9999201,16,747
790,6240,143866,0.97, **,1,1677,no_tags,assistant,2.4564868e-09,1.16071125e-10,4.415613e-05,0.9999559,16,748
791,143866,3737,1.0,raised,1,1678,no_tags,assistant,9.528554e-11,2.8811182e-13,6.432082e-07,0.9999994,16,749
792,3737,503,0.84, bed,1,1679,no_tags,assistant,1.1971519e-09,2.6922355e-13,4.6239397e-06,0.99999535,16,750
793,503,4410,0.54, or,1,1680,no_tags,assistant,3.170763e-11,8.563831e-12,6.4235485e-07,0.9999994,16,751
794,4410,9282,0.55, large,1,1681,no_tags,assistant,1.4969983e-08,5.111664e-09,2.5994863e-05,0.999974,16,752
795,9282,410,1.0, container,1,1682,no_tags,assistant,8.1974906e-07,2.0315102e-08,0.00011230027,0.9998869,16,753
796,410,483,0.59,**,1,1683,no_tags,assistant,3.7597815e-08,7.402533e-12,0.00021244772,0.9997875,16,754
797,350,266,0.41, (,1,1684,no_tags,assistant,9.103815e-08,5.218133e-10,9.96267e-05,0.9999002,16,755
798,899,50005,0.49,12,1,1685,no_tags,assistant,1.6329727e-08,1.3320996e-12,3.6727595e-06,0.9999963,16,756
799,1585,1157,0.53,–,1,1686,no_tags,assistant,5.4576693e-10,5.97387e-12,5.95619e-06,0.99999404,16,757
800,1157,35971,0.78,18,1,1687,no_tags,assistant,5.251842e-09,9.656617e-12,1.234578e-06,0.9999988,16,758
801,306,8103,0.52, in,1,1688,no_tags,assistant,8.812152e-09,2.654615e-11,1.7121687e-06,0.99999833,16,759
802,8103,8,0.96, deep,1,1689,no_tags,assistant,3.2545244e-09,4.9267326e-11,1.0756338e-06,0.9999989,16,760
803,6294,220,1.0,").
",1,1690,no_tags,assistant,3.036159e-09,6.0458176e-14,3.5262565e-06,0.9999964,16,761
804,220,220,1.0, ,1,1691,no_tags,assistant,3.929716e-09,2.0356004e-10,4.3176743e-07,0.9999995,16,762
805,220,17,1.0, ,1,1692,no_tags,assistant,3.399337e-09,2.1407662e-11,7.605859e-08,0.9999999,16,763
806,17,13,1.0,2,1,1693,no_tags,assistant,4.1545706e-10,3.9006488e-13,3.1102118e-06,0.9999969,16,764
807,13,23279,0.32,.,1,1694,no_tags,assistant,1.9799353e-09,5.739996e-12,2.437857e-06,0.9999976,16,765
808,16835,22390,0.65, Keep,1,1695,no_tags,assistant,3.791366e-09,1.3361658e-11,3.0394716e-07,0.99999964,16,766
809,22390,6240,0.45, soil,1,1696,no_tags,assistant,1.9779987e-09,8.966285e-11,7.098051e-07,0.9999993,16,767
810,30230,11,0.93, loose,1,1697,no_tags,assistant,2.5607693e-05,3.013335e-07,0.00036427923,0.9996099,16,768
811,326,1147,0.32, and,1,1698,no_tags,assistant,1.7989094e-09,1.0612622e-13,1.6436521e-06,0.99999833,16,769
812,10358,350,0.61, rich,1,1699,no_tags,assistant,1.0566194e-07,1.0550053e-09,9.1769936e-05,0.9999081,16,770
813,350,964,0.82, (,1,1700,no_tags,assistant,1.9643569e-07,8.225746e-11,8.0408245e-05,0.9999194,16,771
814,964,57813,1.0,add,1,1701,no_tags,assistant,6.843493e-08,1.2814329e-11,0.0013678741,0.998632,16,772
815,57813,6294,0.45, compost,1,1702,no_tags,assistant,2.1831204e-08,7.0411593e-10,0.00081646454,0.9991835,16,773
816,11,220,0.66,",",1,1703,no_tags,assistant,1.0686812e-11,3.598466e-15,5.1727333e-05,0.99994826,16,774
817,220,16,0.61, ,1,1704,no_tags,assistant,6.506669e-08,2.5517954e-10,0.0009775641,0.99902236,16,775
818,16,35971,0.47,1,1,1705,no_tags,assistant,3.92023e-08,2.4056998e-11,7.563345e-05,0.9999243,16,776
819,14,19,0.56,/,1,1706,no_tags,assistant,0.00018289872,2.5942188e-07,6.4827684e-05,0.999752,16,777
820,17,11531,0.87,2,1,1707,no_tags,assistant,6.7259553e-09,3.675707e-12,2.4688477e-06,0.9999975,16,778
821,11531,777,0.87, cup,1,1708,no_tags,assistant,6.559392e-07,1.7014949e-10,3.967191e-06,0.99999535,16,779
822,777,13749,0.42, per,1,1709,no_tags,assistant,5.858583e-07,3.3804907e-11,0.0009665336,0.99903286,16,780
823,13749,6428,1.0, square,1,1710,no_tags,assistant,9.275062e-06,7.262992e-10,0.00024694385,0.99974376,16,781
824,6428,6294,0.93, foot,1,1711,no_tags,assistant,4.6216982e-08,5.10159e-10,1.0987696e-06,0.9999988,16,782
825,6294,220,1.0,").
",1,1712,no_tags,assistant,8.664586e-09,9.660183e-13,5.209736e-06,0.99999475,16,783
826,220,220,1.0, ,1,1713,no_tags,assistant,1.438384e-10,1.0627296e-11,4.0684533e-08,1.0,16,784
827,220,18,1.0, ,1,1714,no_tags,assistant,1.5667112e-11,8.748522e-14,1.4886601e-08,1.0,16,785
828,18,13,1.0,3,1,1715,no_tags,assistant,1.3087108e-10,2.4258033e-11,1.0632715e-06,0.9999989,16,786
829,13,12303,0.59,.,1,1716,no_tags,assistant,1.7859062e-09,4.9288212e-11,7.446949e-07,0.9999993,16,787
830,12303,220,0.33, Water,1,1717,no_tags,assistant,1.3014782e-10,1.2428034e-10,8.8090616e-08,0.9999999,16,788
831,220,16,0.98, ,1,1718,no_tags,assistant,1.1745156e-08,4.0192876e-09,2.1101034e-06,0.99999785,16,789
832,16,1585,0.75,1,1,1719,no_tags,assistant,5.990147e-10,2.6908942e-12,2.644128e-08,1.0,16,790
833,1585,16,0.62,–,1,1720,no_tags,assistant,1.8288816e-10,1.3552768e-12,4.4256072e-07,0.9999995,16,791
834,17,35971,0.77,2,1,1721,no_tags,assistant,2.655667e-06,7.26233e-09,3.9378765e-06,0.99999344,16,792
835,21185,777,0.91, inches,1,1722,no_tags,assistant,2.8496922e-06,1.3075184e-09,5.068654e-07,0.99999666,16,793
836,777,2384,1.0, per,1,1723,no_tags,assistant,5.059649e-06,6.6196755e-08,8.660221e-06,0.9999862,16,794
837,2384,26,0.52, week,1,1724,no_tags,assistant,2.8158219e-08,1.7357927e-09,9.67305e-07,0.99999905,16,795
838,350,8229,0.84, (,1,1725,no_tags,assistant,3.1150532e-10,1.2293801e-12,7.801866e-08,0.9999999,16,796
839,8229,306,0.36,more,1,1726,no_tags,assistant,6.0073266e-09,1.0966117e-10,7.2524035e-06,0.9999927,16,797
840,402,3648,0.96, on,1,1727,no_tags,assistant,5.07069e-06,1.4070407e-06,0.0019199093,0.9980736,16,798
841,3648,3376,0.92, hot,1,1728,no_tags,assistant,8.13269e-09,5.509611e-11,5.0837883e-05,0.9999491,16,799
842,3376,6294,0.84, days,1,1729,no_tags,assistant,1.8148325e-09,9.16899e-11,2.8822428e-06,0.99999714,16,800
843,6294,220,1.0,").
",1,1730,no_tags,assistant,1.5072861e-11,1.2281983e-13,6.6019496e-08,0.9999999,16,801
844,220,220,1.0, ,1,1731,no_tags,assistant,6.104707e-09,2.6730945e-10,2.2873927e-07,0.99999976,16,802
845,220,19,1.0, ,1,1732,no_tags,assistant,2.9262504e-09,2.0045911e-11,2.408168e-07,0.99999976,16,803
846,19,13,1.0,4,1,1733,no_tags,assistant,2.7779447e-11,2.4300835e-12,1.592689e-07,0.9999999,16,804
847,13,137247,0.55,.,1,1734,no_tags,assistant,1.040514e-09,1.215036e-11,2.9654368e-06,0.999997,16,805
848,34785,332,1.0, Mul,1,1735,no_tags,assistant,5.342156e-10,9.270336e-12,2.7957189e-08,1.0,16,806
849,332,483,0.31,ch,1,1736,no_tags,assistant,7.3922317e-09,2.6739882e-12,5.6595195e-07,0.9999994,16,807
850,483,43456,0.99, with,1,1737,no_tags,assistant,2.4947735e-07,1.10732826e-10,2.4769084e-05,0.99997497,16,808
851,43456,503,0.91, straw,1,1738,no_tags,assistant,4.4503974e-09,6.3494197e-12,0.00025557962,0.99974436,16,809
852,503,129197,0.48, or,1,1739,no_tags,assistant,4.4552664e-10,4.8198784e-12,6.767351e-05,0.9999323,16,810
853,9297,31181,1.0, wood,1,1740,no_tags,assistant,4.219496e-06,6.4827543e-10,0.045450013,0.95454574,16,811
854,31181,316,0.8, chips,1,1741,no_tags,assistant,1.6856919e-07,1.0759852e-09,0.0001953531,0.99980456,16,812
855,316,3357,0.62, to,1,1742,no_tags,assistant,1.4438832e-09,5.7539598e-11,1.2091517e-06,0.9999988,16,813
856,3357,36036,0.63, keep,1,1743,no_tags,assistant,1.2368133e-07,8.158427e-10,3.0192046e-05,0.9999697,16,814
857,22390,8157,0.92, soil,1,1744,no_tags,assistant,3.0310187e-07,9.427757e-08,3.171483e-05,0.99996793,16,815
858,8157,558,0.63, cool,1,1745,no_tags,assistant,4.2975564e-08,1.4903035e-08,6.738829e-06,0.9999932,16,816
859,558,220,0.99,".
",1,1746,no_tags,assistant,1.12846e-10,1.3629108e-13,1.0900044e-07,0.9999999,16,817
860,220,220,1.0, ,1,1747,no_tags,assistant,4.1331216e-07,1.1658766e-10,1.705783e-05,0.9999825,16,818
861,220,20,1.0, ,1,1748,no_tags,assistant,3.673214e-11,4.1443503e-13,3.3270385e-07,0.99999964,16,819
862,20,13,1.0,5,1,1749,no_tags,assistant,3.2167394e-11,1.2178265e-12,2.929229e-06,0.999997,16,820
863,13,137247,0.92,.,1,1750,no_tags,assistant,6.9235e-10,2.4739516e-11,8.120093e-06,0.9999919,16,821
864,137247,503,0.85, Stake,1,1751,no_tags,assistant,2.0830924e-09,2.2388872e-11,2.9456672e-08,1.0,16,822
865,503,61908,1.0, or,1,1752,no_tags,assistant,4.3184354e-09,3.186812e-11,4.7600795e-07,0.9999995,16,823
866,61908,6047,0.47, cage,1,1753,no_tags,assistant,2.1266052e-07,4.9626263e-09,3.169941e-07,0.9999995,16,824
867,6047,26,0.5, early,1,1754,no_tags,assistant,1.4974293e-09,6.938986e-12,6.911245e-07,0.9999993,16,825
868,11,140388,0.63,",",1,1755,no_tags,assistant,4.388507e-10,1.3549411e-12,2.3162174e-05,0.9999769,16,826
869,140388,31485,0.65, prune,1,1756,no_tags,assistant,2.8000748e-09,1.7685932e-10,9.153536e-07,0.99999905,16,827
870,261,3120,0.65, a,1,1757,no_tags,assistant,2.0262025e-06,1.5395372e-05,4.0724346e-05,0.9999418,16,828
871,3120,31485,0.81, few,1,1758,no_tags,assistant,1.7723862e-07,3.7154814e-06,2.0986638e-05,0.9999751,16,829
872,31485,409,1.0, suck,1,1759,no_tags,assistant,2.2203467e-10,5.78144e-10,1.717583e-08,1.0,16,830
873,409,11,0.32,ers,1,1760,no_tags,assistant,6.9430737e-09,4.6348004e-12,4.5547195e-06,0.99999547,16,831
874,11,326,0.94,",",1,1761,no_tags,assistant,1.0208961e-08,2.0223517e-12,2.8917448e-05,0.99997103,16,832
875,42812,750,1.0, fertil,1,1762,no_tags,assistant,1.1256682e-09,2.6080652e-11,1.2195265e-07,0.9999999,16,833
876,750,483,0.84,ize,1,1763,no_tags,assistant,1.4133873e-09,4.2421275e-12,1.2181507e-06,0.9999988,16,834
877,483,261,0.88, with,1,1764,no_tags,assistant,1.2667838e-09,5.0205317e-12,5.589824e-07,0.9999994,16,835
878,261,59604,0.73, a,1,1765,no_tags,assistant,7.058368e-08,2.577875e-09,3.2344844e-05,0.9999676,16,836
879,59604,50005,0.95, tomato,1,1766,no_tags,assistant,9.454656e-12,1.3161531e-12,5.4749002e-08,1.0,16,837
880,31999,7685,0.26,-specific,1,1767,no_tags,assistant,3.4676667e-10,1.3727488e-11,3.1760949e-06,0.9999968,16,838
881,220,19,0.88, ,1,1768,no_tags,assistant,1.0665587e-05,2.3767105e-07,2.7120892e-05,0.999962,16,839
882,19,50005,0.67,4,1,1769,no_tags,assistant,5.338943e-05,7.2777e-08,1.9523706e-05,0.99992704,16,840
883,12,702,1.0,-,1,1770,no_tags,assistant,0.00017059619,1.2591288e-06,1.1154354e-05,0.9998171,16,841
884,702,12,0.99,10,1,1771,no_tags,assistant,0.00012894938,8.1895575e-09,9.0366475e-06,0.99986196,16,842
885,12,702,1.0,-,1,1772,no_tags,assistant,1.7248486e-11,4.7651055e-14,1.9443033e-07,0.99999976,16,843
886,702,1934,0.48,10,1,1773,no_tags,assistant,1.11752945e-08,1.11601166e-10,5.331231e-06,0.99999464,16,844
887,4730,15310,0.92, once,1,1774,no_tags,assistant,3.1237497e-07,4.386743e-09,1.34401935e-05,0.9999863,16,845
888,15310,13217,0.63, fruit,1,1775,no_tags,assistant,2.6326843e-08,4.5520313e-11,3.304936e-08,1.0,16,846
889,289,13217,0.96,ing,1,1776,no_tags,assistant,6.308885e-08,1.34286054e-11,7.305709e-06,0.9999926,16,847
890,13217,364,0.72, starts,1,1777,no_tags,assistant,1.2552095e-10,4.845339e-12,1.0093627e-05,0.99998987,16,848
891,558,12,0.49,".
",1,1778,no_tags,assistant,1.3474245e-11,1.06599496e-13,4.81808e-09,1.0,16,849
892,7924,802,0.99,That,1,1779,no_tags,assistant,3.900717e-11,3.6241423e-13,1.06255335e-07,0.9999999,16,850
893,802,480,0.52,’s,1,1780,no_tags,assistant,3.832696e-11,1.2542296e-12,4.5964248e-07,0.9999995,16,851
894,480,2322,0.69, it,1,1781,no_tags,assistant,3.3856524e-12,2.1220631e-13,2.134818e-06,0.99999785,16,852
895,2322,21998,0.3,—,1,1782,no_tags,assistant,3.0963372e-12,1.3008831e-13,7.407002e-08,0.9999999,16,853
896,21998,1934,0.68,plant,1,1783,no_tags,assistant,3.7060813e-10,2.1782657e-13,2.1285098e-06,0.99999785,16,854
